Geography,Car_Truck_Van_Less_Than_15,Car_Truck_Van_15_to_29,Car_Truck_Van_30_to_44,Car_Truck_Van_45_to_59,Car_Truck_Van_More_Than_60,Car_Truck_Van_Avg_Duration,Public_Transit_Less_Than_15,Public_Transit_15_to_29,Public_Transit_30_to_44,Public_Transit_45_to_59,Public_Transit_More_Than_60,Public_Transit_Avg_Duration,Active_Transportation_Less_Than_15,Active_Transportation_15_to_29,Active_Transportation_30_to_44,Active_Transportation_45_to_59,Active_Transportation_More_Than_60,Active_Transportation_Avg_Duration,Motorcycle_Scooter_Moped_Less_Than_15,Motorcycle_Scooter_Moped_15_to_29,Motorcycle_Scooter_Moped_30_to_44,Motorcycle_Scooter_Moped_45_to_59,Motorcycle_Scooter_Moped_More_Than_60,Motorcycle_Scooter_Moped_Avg_Duration,Other_Less_Than_15,Other_15_to_29,Other_30_to_44,Other_45_to_59,Other_More_Than_60,Other_Avg_Duration,Province or Territory Abbreviation,Population (2021),Population (2016),Population Percentage Change (2016->2021),Land area (2021) (km^2),Population density per km^2 (2021)
Thompson-Nicola M (Beautiful Nicola Valley - North),80,40,20,0,10,18.1,0,0,0,0,0,0.0,35,10,0,0,0,8.4,0,0,0,0,0,0.0,15,0,0,0,0,0.0,B.C.,"1,637","1,598",2.4,"3,845.30",0.4
Thompson-Nicola N (Beautiful Nicola Valley - South),0,0,0,0,0,32.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,717,762,-5.9,"2,341.58",0.3
Lytton,70,25,15,30,30,35.4,0,0,0,0,0,0.0,40,10,0,0,0,6.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,210,249,-15.7,6.73,31.2
Ashcroft,250,130,65,0,60,21.9,0,0,0,0,0,0.0,70,0,0,0,0,4.8,20,0,0,0,0,3.7,0,0,0,0,0,0.0,B.C.,"1,670","1,558",7.2,50.86,32.8
Cache Creek,95,35,15,10,0,14.8,0,0,0,0,0,0.0,35,0,0,0,0,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,969,963,0.6,10.4,93.2
Clinton,85,20,10,0,20,21.2,0,0,0,0,0,0.0,85,0,0,0,0,2.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,568,641,-11.4,8.14,69.7
Thompson-Nicola E (Bonaparte Plateau),0,20,0,10,10,31.2,0,0,0,0,0,0.0,50,0,0,0,0,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"1,162","1,094",6.2,"6,625.50",0.2
Logan Lake,325,280,210,545,575,41.6,0,0,0,0,0,0.0,110,10,0,0,0,9.5,0,0,0,0,0,0.0,15,0,0,0,0,16.0,B.C.,"2,255","1,993",13.1,324.28,7
Thompson-Nicola J (Copper Desert Country),235,365,250,110,75,26.9,0,0,0,0,0,0.0,30,0,0,0,0,5.0,0,0,0,0,0,0.0,10,10,0,0,0,17.0,B.C.,"1,796","1,580",13.7,"3,285.56",0.5
Kamloops,"12,660","12,275","1,890",630,535,16.2,315,575,345,210,155,28.5,"1,210",790,175,30,15,13.4,35,30,0,10,0,14.6,385,80,0,10,0,5.9,B.C.,"97,902","90,280",8.4,297.93,328.6
Thompson-Nicola P (Rivers and the Peaks),40,30,0,0,0,16.2,0,0,0,0,0,0.0,20,0,0,0,0,3.4,0,0,0,0,0,0.0,30,0,0,0,0,1.3,B.C.,"4,098","3,672",11.6,"1,546.56",2.6
Sun Peaks Mountain,185,40,25,45,0,17.5,0,0,0,0,0,0.0,120,20,0,0,0,8.7,0,0,0,0,0,0.0,10,0,0,0,0,0.0,B.C.,"1,404",616,127.9,40.85,34.4
Chase,195,175,130,110,55,27.0,0,0,0,0,0,0.0,60,15,0,0,0,9.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"2,399","2,286",4.9,3.75,639.3
Clearwater,425,140,40,0,40,15.8,0,0,0,0,0,0.0,80,0,0,0,0,5.0,0,0,0,0,0,0.0,15,0,0,0,0,4.0,B.C.,"2,388","2,324",2.8,55.65,42.9
Thompson-Nicola A (Wells Gray Country),20,10,15,0,0,19.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"1,573","1,493",5.4,"7,085.66",0.2
Thompson-Nicola B (Thompson Headwaters),70,0,0,0,15,22.0,0,0,0,0,0,0.0,50,0,0,0,0,7.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,230,233,-1.3,"5,126.20",0
Barriere,260,80,20,55,35,19.0,0,0,0,0,0,0.0,15,10,0,0,0,10.8,0,0,0,0,0,0.0,20,0,0,0,0,2.4,B.C.,"1,765","1,713",3,10.73,164.5
Coldwater 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,350,318,10.1,18.35,19.1
Douglas Lake 3,35,10,10,0,0,13.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,188,149,26.2,94.5,2
Hamilton Creek 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.81,0
Joeyaska 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,58,42,38.1,1.3,44.5
Nicola Lake 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,148,123,20.3,11.32,13.1
Nicola Mameet 1,100,15,15,15,0,18.0,0,0,0,0,0,0.0,10,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,513,532,-3.6,45.97,11.2
Nooaitch 10,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,170,142,19.7,7.3,23.3
Paul's Basin 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,35,25,40,5.65,6.2
Chuchhraischin,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.18,0
Zoht 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,20,25,-20,2.11,9.5
Bonaparte 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,159,121,31.4,7.06,22.5
Halhalaeden,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,10,5,100,1.66,6
Canoe Creek 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,56,60,-6.7,0.7,79.5
Skeetchestn,30,15,0,15,0,28.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,242,293,-17.4,79.92,3
High Bar 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,13.45,0
Canoe Creek 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,104,34,205.9,15.76,6.6
Kitzowit 20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,21,16,31.3,0.12,172
Skuppah 2A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.19,0
Inklyuhkinatko 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,26,30,-13.3,0.69,37.7
Klahkamich 17,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,33,32,3.1,0.12,278
Kleetlekut 22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,15,10,50,1.21,12.4
Klickkumcheen 18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,82,80,2.5,0.23,360.9
Lower Hat Creek 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,61,25,144,8.38,7.3
Peq-Paq 22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,1.93,0
Lytton 4A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,1.62,0
Lytton 4E,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,5,0,1.25,4
Lytton 9A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,10,5,100,1.52,6.6
Lytton 9B,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.73,0
Ashcroft 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,42,68,-38.2,1.4,30
105 Mile Post 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,10,-50,13.65,0.4
Oregon Jack Creek 5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,4.35,0
Nickel Palm 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,5,0,0.61,8.2
Siska Flat,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,101,90,12.2,0.62,162.5
Nickeyeah 25,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,34,10,240,1.05,32.4
Nicomen 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,41,63,-34.9,0.67,60.8
Nohomeen 23,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,5,0,0.15,33.6
Paska Island 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,5,-100,0.55,0
Papyum 27,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,35,20,75,0.47,74.1
Pemynoos 9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,19,0
Seah 5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,10,10,0,1.6,6.3
Shackan 11,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,50,64,-21.9,25.52,2
Skuppah 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,10,5,100,0.13,77.6
Skwayaynope 26,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,10,-50,0.98,5.1
Spintlum Flat 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,10,-50,1.78,2.8
Nkaih 10,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,0,0,1.16,4.3
Marble Canyon 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,97,84,15.5,2.84,34.1
Stryen 9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,57,71,-19.7,2.53,22.6
Tsaukan 12,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.56,0
Upper Hat Creek 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,15,25,-40,9.01,1.7
Upper Nepa 6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,15,15,0,2.9,5.2
Whispering Pines 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,57,59,-3.4,5.03,11.3
Yawaucht 11,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,5,0,1.16,4.3
Zacht 5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,5,0,0.25,19.9
Kamloops 1,"1,185","1,150",175,75,80,17.0,0,10,10,0,10,44.0,0,30,0,0,10,41.0,10,10,0,0,0,11.0,25,0,0,0,0,7.8,B.C.,"3,915","3,021",29.6,136.73,28.6
Sahhaltkum 4,25,20,0,0,0,14.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,316,304,3.9,13.41,23.6
Nekalliston 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.02,0
North Thompson 1,15,25,0,0,10,26.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,181,218,-17,12.8,14.1
Louis Creek 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,15,10,50,0.03,465.8
Boothroyd 8A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.03,0
Neskonlith,20,10,0,0,0,17.5,0,0,0,0,0,0.0,0,0,0,0,0,14.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,279,237,17.7,24.73,11.3
Lake Country,"1,095",650,430,85,20,17.5,0,15,0,0,10,31.0,200,50,15,0,0,9.7,0,0,0,0,0,0.0,55,25,0,0,0,5.7,B.C.,"15,817","12,922",22.4,122.16,129.5
Peachland,225,170,60,10,20,17.3,0,0,0,0,0,0.0,85,0,0,0,0,6.8,0,0,0,0,0,0.0,40,0,0,0,0,6.1,B.C.,"5,789","5,428",6.7,16.1,359.6
West Kelowna,"3,105","2,235",680,150,135,16.8,25,25,35,20,15,32.8,240,100,10,10,0,12.4,20,30,0,0,0,14.8,230,0,0,0,0,2.9,B.C.,"36,078","32,655",10.5,122.09,295.5
Duck Lake 7,50,120,35,30,20,25.7,0,0,0,0,0,0.0,30,0,0,0,0,7.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"1,847","1,664",11,2.01,918.8
Tsinstikeptum 9,"1,535",775,350,35,50,15.2,15,15,90,65,40,39.6,140,115,20,0,0,12.8,15,0,0,0,0,0.0,40,10,0,0,0,7.5,B.C.,"9,134","7,612",20,6.76,"1,351.70"
Tsinstikeptum 10,380,300,60,10,0,15.0,0,0,0,0,0,24.0,0,15,0,0,0,20.0,10,0,0,0,0,0.0,0,10,0,0,0,0.0,B.C.,"1,766","1,416",24.7,3.31,533.9
Lumby,250,120,125,15,20,18.6,0,0,0,0,0,0.0,50,15,10,0,0,10.2,0,0,0,0,0,0.0,0,10,0,0,0,0.0,B.C.,"2,063","1,833",12.5,5.93,347.7
Coldstream,400,400,90,40,40,19.6,0,0,0,0,0,0.0,85,10,0,0,0,8.0,0,0,0,0,0,0.0,55,0,0,0,0,1.8,B.C.,"11,171","10,648",4.9,66.57,167.8
North Okanagan B,270,370,70,55,20,18.8,0,0,0,0,0,0.0,50,0,0,0,0,5.3,0,0,0,0,0,0.0,30,0,0,0,0,6.0,B.C.,"3,274","3,203",2.2,487.8,6.7
North Okanagan D,85,100,40,25,20,22.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,B.C.,"2,909","2,672",8.9,"1,790.98",1.6
North Okanagan E,35,10,0,0,20,38.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,B.C.,"1,092","1,010",8.1,"2,604.05",0.4
Spallumcheen,380,840,245,40,25,19.6,0,0,0,0,0,0.0,45,0,0,0,0,5.7,0,0,10,0,0,0.0,10,0,0,0,0,0.0,B.C.,"5,307","5,106",3.9,254.92,20.8
Armstrong,830,630,200,90,75,18.4,0,0,0,0,0,0.0,160,65,15,0,0,10.7,0,0,0,0,0,0.0,35,0,0,0,0,5.2,Ont.,"1,199","1,166",2.8,90.16,13.3
Armstrong,830,630,200,90,75,18.4,0,0,0,0,0,0.0,160,65,15,0,0,10.7,0,0,0,0,0,0.0,35,0,0,0,0,5.2,Man.,"1,967","1,792",9.8,"1,868.24",1.1
Armstrong,830,630,200,90,75,18.4,0,0,0,0,0,0.0,160,65,15,0,0,10.7,0,0,0,0,0,0.0,35,0,0,0,0,5.2,B.C.,"5,323","5,114",4.1,5.22,"1,020.00"
Enderby,380,260,120,15,0,15.9,0,0,0,10,0,0.0,75,10,0,0,0,8.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,B.C.,"3,028","2,964",2.2,4.26,710.4
North Okanagan F,155,115,40,45,10,19.8,0,0,0,0,0,0.0,40,0,0,0,0,3.0,0,0,0,0,0,0.0,35,0,0,0,0,4.2,B.C.,"4,362","4,000",9.1,"1,767.29",2.5
Okanagan (Part) 1,80,45,25,0,0,15.6,0,0,0,0,0,0.0,10,0,0,0,0,8.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,B.C.,91,75,21.3,17.74,5.1
Enderby 2,45,25,0,0,0,11.0,0,0,0,0,0,0.0,0,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,440,316,39.2,22.99,19.1
Priest's Valley 6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,367,628,-41.6,0.36,"1,024.90"
Harris 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,5,-100,0.51,0
Golden,"1,365",405,90,10,0,10.4,0,0,0,0,0,0.0,260,70,15,10,10,11.1,0,0,0,0,0,0.0,25,0,0,0,0,1.4,B.C.,"3,986","3,708",7.5,11.33,351.9
Columbia-Shuswap A,50,30,20,20,0,21.6,0,0,0,0,0,0.0,45,0,0,0,0,3.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"3,325","3,148",5.6,"13,434.86",0.2
Salmon Arm,"3,710","1,710",625,155,90,14.9,0,10,0,0,10,35.0,345,165,40,10,0,12.0,0,0,10,0,0,0.0,55,0,0,0,0,5.3,B.C.,"19,432","17,706",9.7,155.19,125.2
Columbia-Shuswap C,405,225,105,30,35,17.7,0,0,0,0,0,0.0,130,40,0,0,0,6.7,0,0,0,0,0,0.0,20,0,0,0,0,1.2,B.C.,"8,919","7,921",12.6,506.1,17.6
Columbia-Shuswap D,125,140,60,25,10,19.9,0,0,0,0,0,0.0,60,0,0,0,0,3.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,B.C.,"4,400","4,044",8.8,693.67,6.3
Columbia-Shuswap E,90,55,10,20,0,16.7,0,0,0,0,0,0.0,25,0,0,0,0,2.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"1,388","1,185",17.1,"1,530.03",0.9
Columbia-Shuswap F,175,55,40,15,20,18.2,0,0,0,0,0,0.0,45,0,0,0,0,2.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"3,200","2,454",30.4,"2,652.05",1.2
Sicamous,380,140,55,20,15,14.9,0,0,0,0,0,0.0,70,40,0,15,0,13.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"2,613","2,429",7.6,12.8,204.2
Chum Creek 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,53,41,29.3,2.77,19.1
Hustalen 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,44,31,41.9,9.14,4.8
North Bay 5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,45,51,-11.8,3.66,12.3
Okanagan (Part) 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,91,75,21.3,17.74,5.1
Quaaout 1,20,40,30,10,0,23.0,0,0,0,0,0,0.0,0,0,10,0,0,24.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,284,171,66.1,17.1,16.6
Scotch Creek 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,30,20,50,7.94,3.8
Switsemalph 3,45,0,0,0,0,7.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,64,71,-9.9,5.44,11.8
Switsemalph,75,35,20,0,0,13.8,0,0,0,0,0,0.0,10,0,0,0,0,13.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,209,127,64.6,4.79,43.6
Williams Lake,"3,880","1,415",405,120,230,15.4,15,10,0,0,0,18.0,215,125,25,0,15,14.6,10,0,0,0,0,11.0,15,25,0,0,0,10.4,B.C.,"10,947","10,753",1.8,33.12,330.5
Cariboo D,50,105,95,180,140,41.9,0,0,0,60,120,57.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,20,0,46.0,B.C.,"2,870","2,929",-2,849.54,3.4
Cariboo E,70,20,20,0,0,12.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,B.C.,"4,112","4,064",1.2,"1,745.18",2.4
Quesnel,"3,325","1,650",180,30,80,12.9,0,0,10,0,0,24.0,130,65,25,10,0,13.7,0,0,0,0,0,12.0,30,0,0,0,0,12.8,B.C.,"9,889","9,879",0.1,35.35,279.8
Cariboo F,50,20,30,0,15,24.2,0,0,0,0,0,0.0,20,0,0,0,0,1.5,0,0,0,0,0,0.0,10,0,0,0,0,0.0,B.C.,"4,792","4,554",5.2,"9,740.20",0.5
Cariboo H,35,35,25,0,0,17.0,0,0,0,0,0,0.0,20,0,0,0,0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"1,884","1,784",5.6,"2,593.68",0.7
Cariboo L,90,70,40,0,0,14.8,0,0,0,0,0,0.0,45,0,0,0,0,1.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"4,769","4,204",13.4,"1,263.69",3.8
Cariboo B,80,100,55,90,65,32.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,20,0,0,0,0,2.0,B.C.,"3,864","3,842",0.6,"1,413.47",2.7
Wells,35,30,30,10,25,31.2,0,0,0,0,15,56.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,10,0,0,60.0,B.C.,218,217,0.5,158.09,1.4
Cariboo C,40,10,0,0,0,15.2,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"1,239","1,225",1.1,"7,377.49",0.2
Cariboo J,25,0,0,0,10,23.2,0,0,0,0,0,0.0,20,0,0,0,0,4.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,616,642,-4,"25,880.08",0
Cariboo K,35,0,15,0,0,17.6,0,0,0,0,0,0.0,10,0,0,0,0,9.5,0,0,0,0,0,0.0,15,0,0,0,0,28.0,B.C.,447,398,12.3,"13,629.59",0
Alkali Lake 1,50,0,0,0,10,15.4,0,0,0,0,0,0.0,10,0,0,0,0,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,358,328,9.1,2.59,138.3
Canim Lake 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.13,0
Canoe Creek 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,28.03,0
Deep Creek 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,111,91,22,15.67,7.1
Dog Creek 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,88,79,11.4,1.36,64.6
Dog Creek 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,17,20,-15,2.19,7.7
